Generation: 1 | maxFitness: 0,4106085 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,4106085
74|TotallyRandom|0,006636017|2,865016;1,818985;1,257071;-1,493826;0,1561599;2,378997;-1,163376;-2,054041;4,720516;1,26222;-1,353066;-4,93358;-1,634545;3,054277;3,929627;3,915757;-3,788603;-1,732359;-2,746333;-2,274212;-4,43874;-2,416807;1,390186;-2,291905;-1,960519;-1,257259;-4,751551;-4,939434;4,431466;-2,457866;-1,924022;-3,854976;-2,961964;-2,952456;1,816592;1,203232;-3,893627;-2,874973;-2,262125;0,4341669;-4,268614;-3,037903;-1,133101;-2,365944;4,63323;3,57929;0,7290502;3,3781;-1,012239;4,245258;4,129553;-4,750823;4,891336;-0,3149743;-3,444695;1,451099;-0,6920199;-2,535694;-4,530432;-2,810067;3,090073;-1,831166;-4,512223;2,438922;-4,707636;-1,352292;-0,4741449;-3,177761;4,568444;-0,5988164;-1,902282
75|TotallyRandom|0,006629982|3,735878;3,983795;-3,462826;4,346875;-2,550298;2,760763;-3,809547;2,030621;4,731928;-4,206213;1,761751;-3,494894;-1,236263;-0,0901289;-2,509908;1,948435;-4,489208;-4,626212;3,645571;2,423323;-0,4636054;1,685431;0,2501349;-3,409122;2,050185;-0,7823558;0,9156947;-0,3671436;-1,499915;1,400522;-0,3843446;-1,088291;3,028637;-2,485438;-2,144427;-4,72414;4,760055;-0,7197757;2,190078;3,299458;-4,957624;3,580426;-1,318185;-4,353111;0,6846495;-4,427257;0,5461283;0,9507484;-2,651434;1,195522;2,311922;3,631922;-3,91142;-1,689395;-0,7933803;-4,765782;1,500745;4,664037;-0,6108279;-2,350204;-3,532351;3,569289;-1,034141;-4,528098;3,663042;-3,464036;-4,012457;1,471746;4,852077;-1,018171;-1,732008
Generation: 9 | maxFitness: 0,8955138 | maxFitnessGen: 0,6624522 | maxFitnessGenBuf: 0,6998467
N TotallyRandom: 5 | N RandomParents: 7 | N Top2: 65 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,6998467|1,270591;0,8307023;-4,174572;-0,8027741;-1,687876;-4,406676;5,023206;3,815982;0,3479074;2,588645;5,376114;-0,3660514;-0,4802405;-1,771729;4,217868;-3,990277;1,820269;-4,766049;-2,430883;6,620925;-1,693899;-4,8994;-4,457781;-0,9203925;2,27227;-2,536585;-2,860398;3,67801;-1,059993;4,643694;-3,206752;-1,114395;0,6811729;0,8114245;-3,61039;3,776216;-0,8656319;2,909939;-1,13232;-3,491582;-1,968161;1,384007;2,263301;0,4252829;2,655789;-1,484829;-4,027253;5,045057;-1,686265;0,5906914;2,789867;-2,427586;0,1688311;-4,196624;-2,053351;0,3514571;1,869296;-4,649252;-3,282304;-1,76162;-2,178139;-4,760834;0,7753341;-4,984812;-0,2055475;-0,2687838;0,2111529;0,8779846;-1,247092;1,063426;4,393637
1|TOP2|0,696892|1,044409;0,7693057;-4,050211;-0,2337976;-2,068346;-4,785456;4,73075;3,815982;0,2222193;2,045739;5,677094;-0,1553159;-0,4802405;-1,771729;4,28022;-3,990277;2,131441;-4,801361;-2,845914;6,145504;-1,066664;-4,8994;-4,839818;-1,294223;2,651124;-2,536585;-2,860398;3,524356;-1,059993;4,744329;-2,932735;-0,8702635;0,7252126;1,022969;-3,289838;4,132498;-1,107855;3,389158;-1,13232;-3,914947;-1,779163;1,490775;1,936875;0,6595998;2,3296;-1,484829;-4,326921;5,214178;-1,609942;0,01312527;2,789867;-1,928136;0,2569892;-4,196624;-2,045276;0,5473535;1,825978;-4,621391;-2,96159;-2,12001;-1,691006;-4,760834;0,8130891;-4,984812;-0,1014019;-0,2687838;0,2111529;0,4562035;-0,7770926;1,063426;4,499095
2|TOP2|0,6558107|1,044409;0,3694688;-4,424283;-0,6104727;-1,653714;-4,351765;5,023206;3,691988;0,2222193;2,171786;5,451862;-0,2038251;-0,4802405;-2,233428;4,28022;-4,072382;2,281071;-5,020379;-2,430883;5,862477;-1,12515;-5,37182;-4,685468;-0,9203925;2,252419;-2,536585;-2,860398;3,709988;-1,059993;4,55843;-3,315622;-0,8702635;0,7252126;0,8114245;-3,289838;3,776216;-0,8656319;2,909939;-1,43509;-3,841022;-2,082909;0,9464542;2,170082;1,301904;2,231778;-1,484829;-3,974584;5,089138;-1,686265;0,1230493;2,789867;-2,442559;0,2452915;-4,443182;-2,053351;0,3434257;1,825978;-5,238309;-3,282304;-2,12001;-2,178139;-4,760834;1,235633;-4,984812;-0,0468486;0,1140081;0,4125272;0,9453175;-0,7770926;1,063426;4,628051
3|TOP2|0,5451124|1,044409;0,5807415;-4,050211;-0,6104727;-1,740235;-4,776636;4,647954;4,101578;0,2222193;2,157139;5,558082;-0,583707;-0,8625917;-2,224176;4,28022;-3,990277;1,948979;-4,801361;-2,816625;5,816018;-1,052575;-4,972478;-4,78425;-0,9203925;2,531295;-2,536585;-2,860398;3,67801;-1,202124;4,643694;-3,519213;-0,8702635;0,3211676;0,8114245;-3,397017;3,776216;-1,05315;2,734459;-0,6430248;-3,844631;-1,968161;1,384007;1,98463;0,8394303;2,59751;-1,841223;-3,974584;4,941239;-1,686265;-0,173172;3,245575;-2,427586;0,6790373;-3,782673;-2,089716;0,3024638;2,091022;-4,988283;-3,002661;-1,865281;-2,031342;-4,760834;0,7753341;-4,73461;-0,2055475;-0,5113185;0,2111529;0,4562035;-0,4748503;1,063426;4,766194
4|TOP2|0,5209557|1,044409;0,6096604;-3,956027;-1,045326;-1,544244;-4,406676;4,829129;3,815982;0,5098272;2,003784;5,558082;-0,1544152;-0,4802405;-1,771729;4,28022;-4,104484;1,697945;-4,768708;-2,430883;6,145504;-1,40526;-4,8994;-4,78425;-0,9203925;2,651124;-2,536585;-2,706126;3,67801;-1,059993;4,241091;-3,283267;-0,8702635;0,7252126;0,8114245;-3,289838;3,947253;-0,8656319;2,513685;-0,9084674;-4,157416;-1,968161;1,583939;1,98463;0,8394303;2,4411;-1,231916;-3,870741;4,967819;-1,686265;0,3040714;2,387196;-2,620768;0,8918878;-4,196624;-2,053351;0,1942092;1,834486;-5,446232;-3,282304;-2,481327;-2,665999;-4,899714;1,005787;-4,556505;-0,2055475;-0,2687838;0,2111529;0,3902507;-0,3209436;0,9745134;4,975697
5|TOP2|0,5000336|0,8308535;0,3694688;-3,684221;-0,9098408;-1,879451;-4,681308;4,753663;3,815982;0,6374384;2,157139;5,130989;-0,583707;-0,01656476;-1,771729;4,28022;-3,990277;1,877199;-5,209769;-2,430883;6,069269;-1,40526;-4,710625;-5,23733;-0,9203925;2,197534;-2,536585;-2,860398;3,809253;-1,378008;4,523252;-3,059836;-0,6184779;0,7252126;0,4592141;-3,289838;4,259494;-0,8656319;2,909939;-1,289524;-3,841022;-1,968161;1,384007;1,640576;0,8672545;2,126204;-1,484829;-3,499385;4,995432;-1,31608;0,3040714;2,433892;-2,11158;0,4313723;-4,52578;-2,053351;0,2918461;1,825978;-4,988283;-3,263028;-2,12001;-2,178139;-4,760834;0,7753341;-5,457979;-0,2055475;0,2093133;0,5623742;0,1978116;-0,9091236;1,146009;4,080656
6|TOP2|0,4888301|1,044409;0,3694688;-4,050211;-1,09406;-1,403856;-4,406676;5,023206;3,815982;0,4214515;2,278736;5,558082;-0,9477819;-0,4802405;-1,771729;4,292529;-4,265684;2,108522;-4,801361;-2,430883;5,826798;-1,40526;-4,8994;-4,773234;-0,825553;2,651124;-2,536585;-3,315369;3,67801;-1,187944;4,643694;-3,206752;-0,8702635;1,206479;0,6633416;-3,289838;3,453496;-0,8656319;2,461836;-1,13232;-3,841022;-1,86759;1,384007;1,98463;0,8394303;2,59751;-1,093022;-3,974584;4,383842;-1,234293;0,3040714;2,324504;-2,897057;0,4405994;-3,706821;-2,053351;0,3024638;1,825978;-4,693744;-3,348827;-2,515898;-2,544527;-4,403462;0,8229458;-4,548154;-0,3061441;-0,3709915;-0,08045699;-0,01704678;-1,187698;0,7974663;4,499095
7|TOP2|0,4860068|0,7353526;0,7623469;-3,755091;-0,5607381;-1,604175;-4,767925;4,62917;3,919702;0,2222193;2,561079;5,452394;-0,9269476;-0,1021601;-2,010325;3,925969;-3,623085;1,657181;-4,801361;-2,816993;6,245312;-1,40526;-4,8994;-4,78425;-0,9203925;2,518608;-2,819267;-2,797483;3,67801;-1,059993;4,643694;-3,206752;-0,6094729;0,279271;0,6887059;-3,289838;4,026533;-0,9082078;2,567504;-1,20592;-3,841022;-1,903413;0,964154;2,066548;0,8394303;2,776088;-1,484829;-3,811657;4,76545;-2,137192;0,1492012;2,789867;-2,745235;0,4405994;-4,196624;-2,053351;0,3024638;1,825978;-5,118088;-3,282304;-1,922779;-2,178139;-4,760834;0,7753341;-5,163151;-0,6269799;-0,2687838;0,01137464;0,4562035;-0,7770926;1,063426;4,499095
8|TOP2|0,4662727|1,044409;0,3694688;-4,050211;-0,7749558;-1,740235;-4,406676;5,023206;3,815982;0,2222193;2,157139;5,321956;-0,2558424;-0,4098164;-1,771729;4,28022;-3,989899;2,276058;-4,436236;-2,430883;6,063039;-1,40526;-4,8994;-4,629876;-1,103589;2,651124;-2,537377;-2,860398;3,98231;-1,210863;4,663266;-3,206752;-0,8702635;0,7252126;0,3713049;-2,816473;3,395619;-1,198144;2,909939;-1,13232;-3,841022;-1,565318;1,11364;1,98463;1,152277;2,59751;-1,484829;-3,974584;4,726164;-1,542886;0,7894115;2,789867;-2,239538;0,02788159;-4,196624;-2,053351;0,3024638;1,825978;-4,701802;-3,282304;-2,436437;-2,178139;-4,760834;0,9309759;-4,984812;0,1708713;-0,2687838;0,3037682;0,0629628;-1,221028;1,063426;4,499095
9|TOP2|0,4633884|0,7587594;0,5262275;-4,050211;-0,4004495;-1,433312;-4,114741;5,023206;3,815982;-0,1786074;1,776772;5,532567;-0,583707;-0,4802405;-1,771729;4,557899;-3,562859;1,948979;-4,801361;-2,430883;6,145504;-1,40526;-4,8994;-5,269794;-1,406271;2,651124;-2,536585;-2,396603;4,065962;-0,7499883;4,643694;-3,206752;-0,8702635;0,7252126;1,130727;-3,289838;4,185736;-0,8656319;2,909939;-1,13232;-3,523084;-1,968161;1,384007;1,98463;0,8394303;2,169373;-1,398225;-3,867545;4,76545;-1,686265;0,5377553;2,789867;-2,427586;0,4405994;-4,196624;-2,053351;0,1864737;1,825806;-4,988283;-3,282304;-2,12001;-2,178139;-4,760834;0,7753341;-5,447996;-0,4921315;-0,09445645;0,6120328;0,4562035;-0,4912026;1,063426;4,499095
10|TOP2|0,4625207|1,044409;0,3694688;-3,900122;-0,6104727;-1,775537;-4,406676;5,023206;3,815982;0,2222193;1,821706;5,558082;-0,5779253;-0,6991866;-1,771729;4,488607;-3,512644;1,779879;-4,801361;-2,430883;5,680696;-1,675081;-4,750455;-4,484904;-1,000087;2,651124;-2,536585;-3,132348;3,67801;-1,337906;4,643694;-3,206752;-1,200184;0,2371922;0,8114245;-3,289838;3,793861;-0,8656319;2,909939;-1,354793;-3,841022;-1,968161;1,524309;1,98463;0,9999005;2,263525;-1,484829;-3,980904;4,530151;-2,007106;0,6887139;2,413272;-2,427586;0,4405994;-4,196624;-2,229089;0,3024638;1,825978;-4,988283;-3,282304;-1,657594;-2,148257;-4,760834;0,7753341;-5,221531;-0,2055475;-0,2687838;0,3304337;0,4562035;-0,7770926;1,063426;4,234717
11|TOP2|0,4623234|0,8683901;0,4139103;-3,823719;-0,5076372;-1,958999;-4,370765;5,023206;3,352547;0,3647768;2,613665;5,107065;-0,583707;-0,9441826;-1,771729;4,28022;-3,990277;2,348097;-4,801361;-2,430883;6,321841;-1,40526;-4,8994;-4,805205;-0,7967593;2,597296;-2,375104;-2,860398;3,908105;-1,059993;4,643694;-3,639415;-0,4176884;0,7252126;0,940609;-3,250504;3,957386;-0,8561094;2,909939;-1,13232;-4,167477;-2,26019;1,11832;1,98463;1,182694;2,59751;-1,955689;-3,974584;4,352784;-1,881963;0,3040714;2,789867;-2,427586;0,4405994;-4,196624;-2,053351;0,6278212;2,135176;-4,974804;-3,09632;-1,680039;-2,473806;-4,850992;1,02395;-4,984812;-0,2055475;-0,7246498;0,5625639;0,8131961;-0,7770926;1,063426;4,936223
12|TOP2|0,4551873|1,322716;0,3766187;-4,050211;-0,6104727;-1,740235;-4,406676;5,023206;3,815982;0,4157413;2,157139;5,558082;-0,583707;-0,4802405;-2,159167;4,28022;-3,990277;1,682236;-4,801361;-2,927982;6,145504;-1,40526;-4,8994;-5,04001;-0,9203925;3,102586;-2,536585;-3,336053;3,805363;-1,059993;5,04697;-3,206752;-0,8702635;0,432271;0,3245082;-3,289838;3,776216;-0,8656319;2,909939;-1,13232;-3,841022;-1,968161;1,384007;2,093452;0,8394303;2,59751;-1,484829;-3,980359;5,066611;-1,686265;0,3040714;2,789867;-2,640215;0,6497543;-4,196624;-2,053351;0,6118917;1,825978;-4,988283;-3,282304;-2,12001;-2,178139;-4,760834;0,8274174;-4,984812;-0,6365096;-0,2687838;0,2111529;0,378723;-0,7770926;0,7019037;4,484919
13|TOP2|0,4529043|1,044409;0,3694688;-3,801825;-0,2984059;-2,117485;-4,458801;5,023206;4,072866;0,2222193;2,157139;5,558082;-0,6805982;-0,9793612;-1,902819;4,28022;-3,990277;1,948979;-4,801361;-2,630731;6,145504;-1,287625;-4,984381;-4,78425;-0,9203925;2,177653;-2,536585;-2,860398;3,447919;-1,145903;4,935087;-3,249725;-1,243934;1,116841;0,5658321;-3,031113;3,776216;-0,8656319;2,909939;-1,158072;-3,841022;-1,862925;1,384007;1,906549;0,6742911;2,59751;-1,873561;-3,974584;4,76545;-1,677206;0,5547086;2,309538;-2,482093;0,4405994;-4,218524;-2,170792;0,3024638;1,365728;-5,112326;-3,282304;-2,450019;-2,320714;-4,760834;1,089562;-5,372082;-0,2055475;-0,3328877;0,6148635;0,4562035;-0,7770926;1,063426;4,499095
14|TOP2|0,4514226|1,044409;0,6178679;-3,571118;-0,6104727;-1,740235;-4,46376;5,066019;3,815982;0,2222193;2,13332;5,087854;-0,5081704;-0,4048087;-1,465463;3,901302;-3,990277;1,948979;-4,801361;-2,706233;6,145504;-1,780146;-4,478024;-4,610442;-0,8336464;2,651124;-2,208575;-2,532509;3,431134;-1,275018;4,643694;-3,206752;-0,8702635;0,6385996;0,3166801;-3,289838;4,213213;-1,243639;2,909939;-1,035107;-3,841022;-2,351799;1,384007;1,612638;1,0769;2,272732;-1,666985;-4,060763;5,105202;-1,686265;0,3040714;2,789867;-2,133404;0,9015058;-3,762035;-2,053351;0,3024638;1,825978;-4,568167;-3,752258;-1,724835;-2,178139;-4,760834;0,7753341;-4,984812;-0,01424819;-0,2687838;0,2111529;-0,001882166;-0,7770926;1,459467;4,499095
15|TOP2|0,4505118|1,044409;0,3694688;-4,200177;-0,6104727;-1,740235;-4,406676;5,023206;3,815982;0,2222193;2,157139;5,314693;-0,4413686;-0,4802405;-1,771729;4,528608;-3,990277;1,948979;-4,801361;-2,430883;6,497086;-1,40526;-5,120062;-4,78425;-0,9203925;2,924662;-2,717466;-2,965255;3,224638;-1,059993;4,643694;-3,524875;-0,9232336;1,140952;0,7900237;-3,289838;3,776216;-0,8656319;2,750267;-1,13232;-3,899808;-2,266624;1,384007;1,98463;0,8130692;2,813336;-1,484829;-4,431476;4,76545;-1,686265;-0,1848777;2,292411;-2,427586;0,4405994;-4,346188;-2,053351;0,5303142;1,825978;-4,655938;-3,282304;-2,054255;-2,130157;-4,355917;0,4304594;-4,77192;-0,2055475;-0,6430432;0,2111529;0,4562035;-0,6602167;1,063426;4,499095
16|TOP2|0,4481613|1,044409;0,3694688;-3,562363;-0,6104727;-1,740235;-4,783294;4,950053;3,815982;0,7132511;2,157139;5,558082;-0,5966458;-0,4802405;-1,796667;4,260165;-3,643779;1,483436;-4,801361;-2,13336;6,145504;-1,40526;-4,8994;-4,879736;-0,926695;2,3974;-2,536585;-2,860398;3,646602;-1,059993;4,643694;-3,206752;-0,8702635;0,7252126;0,6262384;-3,289838;3,776216;-1,065479;2,909939;-1,196068;-3,454041;-2,310192;1,277381;2,208294;0,9519444;2,912544;-1,571493;-3,974584;4,76545;-1,88822;0,3040714;2,789867;-2,53067;0,4405994;-3,715918;-1,655874;0,3818575;1,825978;-4,988283;-3,282304;-2,12001;-2,218263;-4,269006;0,8791545;-4,984812;-0,2055475;-0,2687838;0,2111529;0,4562035;-0,7770926;1,063426;4,8846
17|TOP2|0,4476284|0,8124024;-0,1124444;-4,050211;-0,6104727;-1,409496;-4,406676;5,023206;3,327512;0,5461904;1,864398;5,558082;-0,3572925;-0,4802405;-1,656635;4,28022;-3,540222;1,948979;-4,854192;-2,430883;6,145504;-1,40526;-4,59516;-4,78425;-0,9203925;2,938513;-2,296379;-2,967693;3,67801;-1,059993;4,643694;-3,206752;-0,3811181;0,8897258;0,8609655;-3,289838;3,776216;-0,8656319;2,909939;-1,13232;-3,849935;-1,892377;1,384007;2,451746;0,8394303;2,869992;-1,501105;-3,783993;4,987518;-1,686265;0,3040714;2,474937;-2,427586;0,4405994;-4,196624;-1,891056;0,3024638;1,825978;-4,973454;-3,536457;-1,741692;-2,47501;-4,895128;0,7753341;-4,984812;0,2298766;-0,2687838;0,600975;0,4562035;-0,7770926;1,063426;4,499095
18|TOP2|0,4461969|0,8379266;-0,03701568;-4,525948;-0,6502772;-1,435992;-4,800821;5,023206;3,815982;0,3892688;2,157139;6,008976;-0,5949227;-0,4802405;-2,051568;4,418189;-3,990277;1,917399;-4,801361;-2,55051;6,490266;-1,40526;-4,502182;-4,78425;-0,9203925;2,651124;-2,536585;-3,159766;3,472769;-1,511316;4,480744;-3,206752;-0,6245744;0,4215156;0,9014505;-3,510363;3,750668;-0,8656319;2,909939;-0,8260797;-3,459034;-1,968161;0,9315206;1,98463;0,3584738;2,59751;-1,484829;-3,974584;4,396513;-1,776198;0,6088541;2,789867;-2,427586;0,1246454;-3,963021;-2,053351;-0,01624545;1,825978;-5,198372;-2,966007;-2,12001;-2,178139;-4,760834;0,7753341;-5,188016;-0,582989;-0,4596009;0,2111529;0,4562035;-0,7770926;0,8353646;4,499095
19|TOP2|0,4444419|1,375875;0,3694688;-4,002644;-0,6104727;-1,740235;-4,406676;5,023206;3,830366;0,2222193;2,192325;5,558082;-0,6186633;-0,4802405;-1,771729;4,460938;-3,790581;1,810983;-4,801361;-2,430883;6,145504;-1,40526;-4,8994;-4,689173;-0,9203925;2,815701;-2,325762;-3,013684;3,67801;-1,059993;4,643694;-3,248887;-0,8702635;0,9715594;0,8114245;-3,289838;3,881881;-0,7754633;2,909939;-1,13232;-3,467022;-1,968161;1,384007;1,98463;0,8394303;2,59751;-1,554086;-3,974584;5,127421;-1,600112;0,3040714;2,976948;-2,427586;0,03983757;-4,196624;-2,512048;0,425204;1,719965;-4,988283;-3,282304;-2,12001;-2,178139;-4,760834;0,7753341;-4,938425;-0,142853;-0,4803488;0,2111529;0,4562035;-0,7770926;1,475211;4,113662
20|TOP2|0,443595|1,044409;0,818802;-4,050211;-0,2266338;-1,740235;-4,406676;4,579892;3,732182;-0,1309033;2,157139;5,589843;-0,583707;0,01196262;-1,939702;3,841967;-3,828656;1,453299;-4,856369;-2,78217;6,114195;-1,237339;-4,8994;-4,78425;-0,9203925;2,79486;-2,386949;-3,091462;3,67801;-1,059993;4,643694;-3,206752;-1,343418;0,240332;0,8114245;-3,783122;3,54454;-0,479856;2,847892;-1,322322;-4,138879;-1,968161;1,384007;1,60494;0,7861586;2,59751;-1,479645;-3,974584;5,016846;-1,686265;0,3040714;2,789867;-2,18565;0,4405994;-4,424203;-2,053351;-0,04281864;1,825978;-5,312376;-3,282304;-2,12001;-2,403572;-4,760834;0,6173365;-4,984812;0,2751117;-0,2687838;0,2111529;0,4562035;-0,7770926;1,063426;4,499095
21|TOP2|0,4414751|0,8069819;0,4002957;-4,050211;-0,6104727;-1,740235;-4,406676;5,023206;4,193533;0,2222193;2,157139;5,865198;-0,8914076;-0,4802405;-1,771729;4,28022;-3,713392;2,055165;-4,801361;-2,430883;6,533163;-1,40526;-4,8994;-5,229778;-0,9203925;2,651124;-2,738007;-2,860398;4,120346;-1,453671;4,342496;-3,206752;-0,8702635;0,660976;0,9891449;-3,289838;3,621535;-0,8365729;2,760525;-1,13232;-3,451007;-2,424663;1,501035;2,449514;0,8394303;2,57531;-1,484829;-3,974584;4,437625;-1,387642;-0,03090099;3,162148;-2,427586;-0,03517213;-4,351892;-2,053351;0,3024638;1,743882;-4,79114;-3,400882;-1,981083;-2,434511;-4,420865;0,8149422;-4,984812;0,002465069;-0,2687838;0,2111529;0,817148;-0,5163158;1,548432;4,514009
22|TOP2|0,4411802|1,044409;0,3694688;-3,807338;-0,333438;-1,271049;-4,864953;5,023206;3,319676;-0,1002267;2,157139;5,558082;-0,2052542;-0,5485057;-1,78437;3,870481;-3,88877;1,877666;-4,801361;-2,430883;6,145504;-1,40526;-4,722176;-4,78425;-1,310946;2,354857;-2,301772;-3,266408;3,804035;-1,059993;4,643694;-3,289799;-0,819452;0,7252126;0,8114245;-3,289838;3,478472;-0,8696926;2,909939;-1,524578;-4,047767;-2,121303;1,384007;1,98463;0,6321059;2,59751;-1,110986;-4,332372;4,76545;-1,844504;0,06245843;2,789867;-2,427586;0,4405994;-4,196624;-2,257644;0,3024638;1,778481;-4,988283;-3,039343;-2,12001;-2,178139;-4,760834;0,7753341;-4,984812;-0,2055475;0,0531503;0,2111529;0,03212252;-1,11159;1,255019;4,499095
23|TOP2|0,4384181|1,044409;0,382691;-4,050211;-0,9837247;-1,740235;-4,171523;4,79243;3,815982;-0,04941325;2,157139;5,948553;-0,583707;-0,8650242;-1,713665;4,28022;-3,990277;2,080555;-4,848725;-2,430883;6,145504;-1,86263;-4,444053;-5,101572;-1,176607;3,102319;-2,160157;-2,860398;4,07739;-1,059993;5,133587;-3,01922;-0,8702635;0,7252126;0,8114245;-3,425307;3,841679;-0,8656319;3,407999;-1,363995;-3,488991;-1,680553;1,62279;1,98463;1,029534;2,951872;-1,484829;-3,974584;4,76545;-1,48188;0,3040714;2,789867;-2,387376;-0,004032284;-4,446256;-2,053351;0,4520456;1,825978;-4,988283;-2,95269;-2,133376;-1,701308;-4,760834;1,115814;-4,984812;-0,2565124;-0,2687838;-0,1674335;0,4562035;-1,037855;0,8922587;4,295253
24|TOP2|0,4382727|1,044409;0,8205174;-4,466339;-0,423696;-1,740235;-4,406676;5,023206;3,815982;0,2222193;2,157139;5,271037;-0,583707;-0,3852439;-1,771729;4,28022;-3,566942;1,948979;-4,801361;-2,430883;6,145504;-1,40526;-4,8994;-4,757175;-0,6304816;2,907863;-2,536585;-2,905711;3,221939;-1,525161;4,690119;-3,206752;-0,7038973;0,5726965;1,025135;-3,289838;3,941231;-0,8656319;3,279685;-1,338951;-4,247903;-1,968161;1,082927;1,98463;1,051604;2,59751;-1,484829;-3,974584;4,76545;-1,957569;0,3040714;2,493096;-2,427586;0,8692497;-4,11057;-2,22885;0,3024638;1,653229;-5,071184;-3,49988;-2,413731;-2,663923;-4,760834;1,176163;-4,93718;-0,587185;-0,1846423;0,4425442;0,4562035;-0,7770926;1,063426;4,499095
25|TOP2|0,434462|1,044409;0,3694688;-4,050211;-0,6104727;-1,252742;-4,410591;5,112213;3,815982;0,2386636;2,157139;5,559381;-0,583707;-0,000744015;-1,771729;4,28022;-3,990277;1,948979;-4,801361;-2,430883;5,799536;-1,515861;-4,449906;-4,78425;-0,7048172;2,880505;-2,831398;-2,993979;3,67801;-1,059993;4,643694;-3,206752;-0,8702635;0,4651978;0,8114245;-3,452705;3,379866;-1,161222;3,022626;-1,08444;-3,841022;-1,547581;1,105518;1,854507;0,8394303;2,185099;-1,484829;-3,974584;4,704792;-1,686265;0,3040714;2,789867;-2,766376;0,4405994;-4,235682;-1,680348;-0,1113014;1,825978;-4,988283;-3,282304;-2,12001;-2,178139;-4,760834;0,7753341;-4,565386;0,1128881;0,03672576;0,0933737;0,2918702;-0,7770926;1,197349;4,499095
26|TOP2|0,4322396|1,044409;0,3694688;-3,617509;-0,6104727;-2,223727;-4,406676;5,023206;4,19245;0,2222193;2,108031;5,558082;-0,583707;-0,4802405;-1,771729;4,28022;-3,990277;1,948979;-4,801361;-2,430883;6,145504;-1,107409;-4,8994;-4,78425;-0,673871;2,651124;-2,728303;-2,860398;3,67801;-1,059993;4,643694;-2,796649;-0,4944467;1,018405;1,226815;-3,745652;3,776216;-0,8735085;2,493813;-1,549892;-3,841022;-1,738707;1,239265;1,628962;1,328159;2,59751;-1,484829;-4,107917;5,084598;-2,070401;0,3040714;2,789867;-2,427586;0,4405994;-4,167069;-1,790505;0,6113371;2,190297;-5,270865;-3,282304;-2,12001;-2,178139;-4,886749;0,4938647;-5,129616;0,1224262;-0,0691476;0,2111529;0,4562035;-0,7770926;1,063426;4,807932
27|TOP2|0,4318762|1,044409;0,3694688;-4,050211;-0,6104727;-1,740235;-4,406676;5,023206;3,815982;-0,1018763;2,353014;5,558082;-0,583707;-0,2631105;-1,771729;4,30048;-4,458908;1,948979;-4,801361;-2,19191;6,145504;-1,849134;-5,230936;-4,775993;-0,9203925;2,651124;-2,06331;-2,617951;4,025326;-0,7217666;4,746089;-3,352274;-0,5744159;0,7252126;1,009869;-3,421649;3,776216;-0,8656319;2,909939;-0,6878674;-3,72497;-1,863789;1,384007;1,98463;1,270212;2,485394;-1,484829;-4,122245;5,258213;-1,669538;0,03085801;2,789867;-2,263378;0,4405994;-4,196624;-1,730784;0,3024638;1,899752;-4,988283;-3,282304;-2,12001;-2,178139;-4,971137;0,7753341;-4,502581;-0,6301466;0,1728401;0,2111529;0,8243444;-0,2777544;1,063426;4,928316
28|TOP2|0,4300994|1,044409;0,3694688;-4,492584;-0,6104727;-1,740235;-3,978061;5,023206;3,697781;0,2222193;1,871924;5,501696;-0,3970932;-0,4802405;-1,771729;3,950921;-3,990277;1,948979;-5,297584;-2,430883;6,293365;-1,36583;-4,8994;-4,78425;-0,9203925;2,501024;-2,98087;-2,440222;3,67801;-1,145756;4,643694;-3,537801;-1,337869;0,4279637;0,8114245;-3,289838;3,776216;-0,8656319;2,909939;-1,23911;-3,841022;-2,297008;1,384007;1,98463;1,178091;2,59751;-1,509878;-3,974584;4,468568;-1,564548;0,3040714;2,789867;-2,427586;0,1838814;-4,196624;-2,019994;0,3024638;1,825978;-4,502158;-3,76818;-1,750339;-2,227476;-4,502013;0,4696937;-4,984812;0,2190587;-0,2687838;0,2111529;0,1391952;-0,7770926;1,063426;4,499095
29|TOP2|0,4286754|1,044409;0,3694688;-3,678674;-0,553413;-1,59544;-4,400619;5,023206;3,417706;0,2222193;2,191128;5,558082;-0,583707;-0,4802405;-1,730993;4,199223;-3,703336;2,255988;-4,856593;-2,470398;5,774835;-1,486207;-4,8994;-4,78425;-0,9203925;3,049825;-2,530216;-2,860398;3,67801;-1,001415;4,298244;-3,206752;-0,5171244;0,6520956;0,3886613;-3,465224;3,523749;-0,8656319;3,27536;-1,13232;-3,841022;-1,968161;1,678532;1,795575;0,8394303;2,538157;-1,484829;-4,083755;4,76545;-1,410523;0,3040714;2,789867;-2,064806;0,2330327;-3,858097;-2,474867;0,3024638;1,825978;-4,520901;-3,282304;-2,589904;-2,178139;-5,060727;0,9728119;-4,518669;-0,2055475;-0,2687838;0,2111529;0,4562035;-0,7770926;1,092431;4,499095
